Item,Support,MIS,Length
"['states', 'race']",0.0653061224489796,0.04396501457725948,2.0
"['states', 'news']",0.061224489795918366,0.04396501457725948,2.0
"['states', 'vote']",0.06326530612244897,0.04396501457725948,2.0
"['states', 'political']",0.0673469387755102,0.04396501457725948,2.0
"['states', 'administration']",0.06268221574344024,0.04396501457725948,2.0
"['states', 'john']",0.06093294460641399,0.04396501457725948,2.0
"['states', 'republican']",0.06938775510204082,0.04396501457725948,2.0
"['states', 'elections']",0.05860058309037901,0.04396501457725948,2.0
"['states', 'iraq']",0.06501457725947522,0.04396501457725948,2.0
"['states', 'state']",0.09008746355685131,0.04396501457725948,2.0
"['states', 'polls']",0.0653061224489796,0.04396501457725948,2.0
"['states', 'campaign']",0.08017492711370262,0.04396501457725948,2.0
"['states', 'senate']",0.06822157434402332,0.04396501457725948,2.0
"['states', 'president']",0.08833819241982507,0.04396501457725948,2.0
"['states', 'people']",0.0836734693877551,0.04396501457725948,2.0
"['states', 'primary']",0.06909620991253644,0.04396501457725948,2.0
"['states', 'media']",0.06501457725947522,0.04396501457725948,2.0
"['states', 'election']",0.0836734693877551,0.04396501457725948,2.0
"['states', 'republicans']",0.07521865889212828,0.04396501457725948,2.0
"['states', 'democrats']",0.0793002915451895,0.04396501457725948,2.0
"['states', 'time']",0.08688046647230321,0.04396501457725948,2.0
"['states', 'house']",0.08425655976676384,0.04396501457725948,2.0
"['states', 'poll']",0.08483965014577259,0.04396501457725948,2.0
"['states', 'war']",0.09271137026239067,0.04396501457725948,2.0
"['states', 'democratic']",0.10787172011661808,0.04396501457725948,2.0
"['states', 'kerry']",0.11137026239067055,0.04396501457725948,2.0
"['states', 'general']",0.12244897959183673,0.04396501457725948,2.0
"['states', 'bush']",0.15043731778425656,0.04396501457725948,2.0
"['race', 'news']",0.0521865889212828,0.04478134110787172,2.0
"['race', 'vote']",0.0793002915451895,0.04478134110787172,2.0
"['race', 'political']",0.05160349854227405,0.04478134110787172,2.0
"['race', 'john']",0.0597667638483965,0.04478134110787172,2.0
"['race', 'republican']",0.08134110787172012,0.04478134110787172,2.0
"['race', 'elections']",0.10087463556851312,0.04478134110787172,2.0
"['race', 'state']",0.0892128279883382,0.04478134110787172,2.0
"['race', 'polls']",0.09154518950437318,0.04478134110787172,2.0
"['race', 'campaign']",0.09795918367346938,0.04478134110787172,2.0
"['race', 'senate']",0.11049562682215744,0.04478134110787172,2.0
"['race', 'president']",0.05947521865889213,0.04478134110787172,2.0
"['race', 'people']",0.06268221574344024,0.04478134110787172,2.0
"['race', 'primary']",0.10058309037900874,0.04478134110787172,2.0
"['race', 'media']",0.07988338192419825,0.04478134110787172,2.0
"['race', 'election']",0.09912536443148688,0.04478134110787172,2.0
"['race', 'republicans']",0.09708454810495627,0.04478134110787172,2.0
"['race', 'democrats']",0.0988338192419825,0.04478134110787172,2.0
"['race', 'time']",0.08279883381924198,0.04478134110787172,2.0
"['race', 'house']",0.11282798833819242,0.04478134110787172,2.0
"['race', 'poll']",0.11865889212827989,0.04478134110787172,2.0
"['race', 'war']",0.07201166180758017,0.04478134110787172,2.0
"['race', 'democratic']",0.13381924198250728,0.04478134110787172,2.0
"['race', 'kerry']",0.12857142857142856,0.04478134110787172,2.0
"['race', 'general']",0.11282798833819242,0.04478134110787172,2.0
"['race', 'bush']",0.13673469387755102,0.04478134110787172,2.0
"['news', 'vote']",0.051895043731778424,0.04559766763848397,2.0
"['news', 'political']",0.0629737609329446,0.04559766763848397,2.0
"['news', 'administration']",0.056851311953352766,0.04559766763848397,2.0
"['news', 'john']",0.06676384839650146,0.04559766763848397,2.0
"['news', 'republican']",0.060641399416909623,0.04559766763848397,2.0
"['news', 'elections']",0.048688046647230324,0.04559766763848397,2.0
"['news', 'iraq']",0.08163265306122448,0.04559766763848397,2.0
"['news', 'state']",0.061807580174927115,0.04559766763848397,2.0
"['news', 'polls']",0.06268221574344024,0.04559766763848397,2.0
"['news', 'campaign']",0.07551020408163266,0.04559766763848397,2.0
"['news', 'senate']",0.06268221574344024,0.04559766763848397,2.0
"['news', 'president']",0.08250728862973761,0.04559766763848397,2.0
"['news', 'people']",0.08309037900874636,0.04559766763848397,2.0
"['news', 'primary']",0.056851311953352766,0.04559766763848397,2.0
"['news', 'media']",0.08513119533527697,0.04559766763848397,2.0
"['news', 'election']",0.07317784256559767,0.04559766763848397,2.0
"['news', 'republicans']",0.07055393586005831,0.04559766763848397,2.0
"['news', 'democrats']",0.06938775510204082,0.04559766763848397,2.0
"['news', 'time']",0.07784256559766764,0.04559766763848397,2.0
"['news', 'house']",0.080466472303207,0.04559766763848397,2.0
"['news', 'poll']",0.0912536443148688,0.04559766763848397,2.0
"['news', 'war']",0.09825072886297376,0.04559766763848397,2.0
"['news', 'democratic']",0.09591836734693877,0.04559766763848397,2.0
"['news', 'kerry']",0.11107871720116617,0.04559766763848397,2.0
"['news', 'general']",0.11865889212827989,0.04559766763848397,2.0
"['news', 'bush']",0.14956268221574345,0.04559766763848397,2.0
"['vote', 'political']",0.06967930029154519,0.045655976676384845,2.0
"['vote', 'john']",0.060058309037900874,0.045655976676384845,2.0
"['vote', 'republican']",0.07434402332361516,0.045655976676384845,2.0
"['vote', 'elections']",0.06326530612244897,0.045655976676384845,2.0
"['vote', 'iraq']",0.051895043731778424,0.045655976676384845,2.0
"['vote', 'state']",0.07259475218658892,0.045655976676384845,2.0
"['vote', 'polls']",0.11836734693877551,0.045655976676384845,2.0
"['vote', 'campaign']",0.07230320699708455,0.045655976676384845,2.0
"['vote', 'senate']",0.11078717201166181,0.045655976676384845,2.0
"['vote', 'president']",0.07346938775510205,0.045655976676384845,2.0
"['vote', 'people']",0.07842565597667639,0.045655976676384845,2.0
"['vote', 'primary']",0.10845481049562682,0.045655976676384845,2.0
"['vote', 'media']",0.10408163265306122,0.045655976676384845,2.0
"['vote', 'election']",0.12157434402332362,0.045655976676384845,2.0
"['vote', 'republicans']",0.12536443148688048,0.045655976676384845,2.0
"['vote', 'democrats']",0.13119533527696792,0.045655976676384845,2.0
"['vote', 'time']",0.07638483965014577,0.045655976676384845,2.0
"['vote', 'house']",0.11895043731778426,0.045655976676384845,2.0
"['vote', 'poll']",0.13498542274052477,0.045655976676384845,2.0
"['vote', 'war']",0.11545189504373178,0.045655976676384845,2.0
"['vote', 'democratic']",0.14810495626822157,0.045655976676384845,2.0
"['vote', 'kerry']",0.15393586005830903,0.045655976676384845,2.0
"['vote', 'general']",0.1588921282798834,0.045655976676384845,2.0
"['vote', 'bush']",0.1728862973760933,0.045655976676384845,2.0
"['political', 'administration']",0.06880466472303207,0.045714285714285714,2.0
"['political', 'john']",0.0673469387755102,0.045714285714285714,2.0
"['political', 'republican']",0.07142857142857142,0.045714285714285714,2.0
"['political', 'elections']",0.05772594752186589,0.045714285714285714,2.0
"['political', 'iraq']",0.0641399416909621,0.045714285714285714,2.0
"['political', 'state']",0.07521865889212828,0.045714285714285714,2.0
"['political', 'polls']",0.07842565597667639,0.045714285714285714,2.0
"['political', 'campaign']",0.08600583090379009,0.045714285714285714,2.0
"['political', 'senate']",0.08833819241982507,0.045714285714285714,2.0
"['political', 'president']",0.07988338192419825,0.045714285714285714,2.0
"['political', 'people']",0.09329446064139942,0.045714285714285714,2.0
"['political', 'primary']",0.08542274052478134,0.045714285714285714,2.0
"['political', 'media']",0.09737609329446065,0.045714285714285714,2.0
"['political', 'election']",0.09620991253644315,0.045714285714285714,2.0
"['political', 'republicans']",0.10816326530612246,0.045714285714285714,2.0
"['political', 'democrats']",0.1075801749271137,0.045714285714285714,2.0
"['political', 'time']",0.0892128279883382,0.045714285714285714,2.0
"['political', 'house']",0.11895043731778426,0.045714285714285714,2.0
"['political', 'poll']",0.09241982507288629,0.045714285714285714,2.0
"['political', 'war']",0.11836734693877551,0.045714285714285714,2.0
"['political', 'democratic']",0.12857142857142856,0.045714285714285714,2.0
"['political', 'kerry']",0.11399416909620991,0.045714285714285714,2.0
"['political', 'general']",0.1303206997084548,0.045714285714285714,2.0
"['political', 'bush']",0.1620991253644315,0.045714285714285714,2.0
"['administration', 'john']",0.052478134110787174,0.046297376093294464,2.0
"['administration', 'republican']",0.049271137026239066,0.046297376093294464,2.0
"['administration', 'iraq']",0.1,0.046297376093294464,2.0
"['administration', 'state']",0.06209912536443149,0.046297376093294464,2.0
"['administration', 'campaign']",0.06763848396501458,0.046297376093294464,2.0
"['administration', 'senate']",0.053644314868804666,0.046297376093294464,2.0
"['administration', 'president']",0.1075801749271137,0.046297376093294464,2.0
"['administration', 'people']",0.08688046647230321,0.046297376093294464,2.0
"['administration', 'primary']",0.04664723032069971,0.046297376093294464,2.0
"['administration', 'media']",0.06209912536443149,0.046297376093294464,2.0
"['administration', 'election']",0.06151603498542274,0.046297376093294464,2.0
"['administration', 'republicans']",0.0641399416909621,0.046297376093294464,2.0
"['administration', 'democrats']",0.06559766763848396,0.046297376093294464,2.0
"['administration', 'time']",0.0892128279883382,0.046297376093294464,2.0
"['administration', 'house']",0.09854227405247813,0.046297376093294464,2.0
"['administration', 'poll']",0.06676384839650146,0.046297376093294464,2.0
"['administration', 'war']",0.12040816326530612,0.046297376093294464,2.0
"['administration', 'democratic']",0.07667638483965014,0.046297376093294464,2.0
"['administration', 'kerry']",0.07959183673469387,0.046297376093294464,2.0
"['administration', 'general']",0.09183673469387756,0.046297376093294464,2.0
"['administration', 'bush']",0.21807580174927113,0.046297376093294464,2.0
"['john', 'republican']",0.07667638483965014,0.04664723032069971,2.0
"['john', 'iraq']",0.06763848396501458,0.04664723032069971,2.0
"['john', 'state']",0.06501457725947522,0.04664723032069971,2.0
"['john', 'polls']",0.06151603498542274,0.04664723032069971,2.0
"['john', 'campaign']",0.0956268221574344,0.04664723032069971,2.0
"['john', 'senate']",0.06443148688046647,0.04664723032069971,2.0
"['john', 'president']",0.10349854227405247,0.04664723032069971,2.0
"['john', 'people']",0.07667638483965014,0.04664723032069971,2.0
"['john', 'primary']",0.06151603498542274,0.04664723032069971,2.0
"['john', 'media']",0.0673469387755102,0.04664723032069971,2.0
"['john', 'election']",0.07755102040816327,0.04664723032069971,2.0
"['john', 'republicans']",0.0793002915451895,0.04664723032069971,2.0
"['john', 'democrats']",0.08309037900874636,0.04664723032069971,2.0
"['john', 'time']",0.08600583090379009,0.04664723032069971,2.0
"['john', 'house']",0.08163265306122448,0.04664723032069971,2.0
"['john', 'poll']",0.07725947521865889,0.04664723032069971,2.0
"['john', 'war']",0.09096209912536443,0.04664723032069971,2.0
"['john', 'democratic']",0.12448979591836734,0.04664723032069971,2.0
"['john', 'kerry']",0.1629737609329446,0.04664723032069971,2.0
"['john', 'general']",0.139067055393586,0.04664723032069971,2.0
"['john', 'bush']",0.1620991253644315,0.04664723032069971,2.0
"['republican', 'elections']",0.09329446064139942,0.04699708454810496,2.0
"['republican', 'iraq']",0.05160349854227405,0.04699708454810496,2.0
"['republican', 'state']",0.08775510204081632,0.04699708454810496,2.0
"['republican', 'polls']",0.06034985422740525,0.04699708454810496,2.0
"['republican', 'campaign']",0.1,0.04699708454810496,2.0
"['republican', 'senate']",0.09708454810495627,0.04699708454810496,2.0
"['republican', 'president']",0.0880466472303207,0.04699708454810496,2.0
"['republican', 'people']",0.07813411078717201,0.04699708454810496,2.0
"['republican', 'primary']",0.06472303206997085,0.04699708454810496,2.0
"['republican', 'media']",0.06705539358600583,0.04699708454810496,2.0
"['republican', 'election']",0.09271137026239067,0.04699708454810496,2.0
"['republican', 'republicans']",0.11807580174927114,0.04699708454810496,2.0
"['republican', 'democrats']",0.10495626822157435,0.04699708454810496,2.0
"['republican', 'time']",0.08396501457725948,0.04699708454810496,2.0
"['republican', 'house']",0.11690962099125364,0.04699708454810496,2.0
"['republican', 'poll']",0.08425655976676384,0.04699708454810496,2.0
"['republican', 'war']",0.07521865889212828,0.04699708454810496,2.0
"['republican', 'democratic']",0.1262390670553936,0.04699708454810496,2.0
"['republican', 'kerry']",0.10408163265306122,0.04699708454810496,2.0
"['republican', 'general']",0.1259475218658892,0.04699708454810496,2.0
"['republican', 'bush']",0.15364431486880467,0.04699708454810496,2.0
"['elections', 'state']",0.0836734693877551,0.047696793002915454,2.0
"['elections', 'polls']",0.05918367346938776,0.047696793002915454,2.0
"['elections', 'campaign']",0.08658892128279884,0.047696793002915454,2.0
"['elections', 'senate']",0.12973760932944606,0.047696793002915454,2.0
"['elections', 'president']",0.052478134110787174,0.047696793002915454,2.0
"['elections', 'people']",0.06588921282798833,0.047696793002915454,2.0
"['elections', 'primary']",0.06938775510204082,0.047696793002915454,2.0
"['elections', 'media']",0.06501457725947522,0.047696793002915454,2.0
"['elections', 'election']",0.0892128279883382,0.047696793002915454,2.0
"['elections', 'republicans']",0.08542274052478134,0.047696793002915454,2.0
"['elections', 'democrats']",0.09329446064139942,0.047696793002915454,2.0
"['elections', 'time']",0.07755102040816327,0.047696793002915454,2.0
"['elections', 'house']",0.1446064139941691,0.047696793002915454,2.0
"['elections', 'poll']",0.08513119533527697,0.047696793002915454,2.0
"['elections', 'war']",0.0653061224489796,0.047696793002915454,2.0
"['elections', 'democratic']",0.11137026239067055,0.047696793002915454,2.0
"['elections', 'kerry']",0.08192419825072886,0.047696793002915454,2.0
"['elections', 'general']",0.0880466472303207,0.047696793002915454,2.0
"['elections', 'bush']",0.12215743440233236,0.047696793002915454,2.0
"['iraq', 'state']",0.05830903790087463,0.049854227405247815,2.0
"['iraq', 'campaign']",0.07201166180758017,0.049854227405247815,2.0
"['iraq', 'senate']",0.05131195335276968,0.049854227405247815,2.0
"['iraq', 'president']",0.11166180758017492,0.049854227405247815,2.0
"['iraq', 'people']",0.10349854227405247,0.049854227405247815,2.0
"['iraq', 'media']",0.06705539358600583,0.049854227405247815,2.0
"['iraq', 'election']",0.06705539358600583,0.049854227405247815,2.0
"['iraq', 'republicans']",0.05860058309037901,0.049854227405247815,2.0
"['iraq', 'democrats']",0.05947521865889213,0.049854227405247815,2.0
"['iraq', 'time']",0.08600583090379009,0.049854227405247815,2.0
"['iraq', 'house']",0.08600583090379009,0.049854227405247815,2.0
"['iraq', 'poll']",0.07346938775510205,0.049854227405247815,2.0
"['iraq', 'war']",0.18717201166180758,0.049854227405247815,2.0
"['iraq', 'democratic']",0.0793002915451895,0.049854227405247815,2.0
"['iraq', 'kerry']",0.10845481049562682,0.049854227405247815,2.0
"['iraq', 'general']",0.12186588921282798,0.049854227405247815,2.0
"['iraq', 'bush']",0.19067055393586005,0.049854227405247815,2.0
"['state', 'polls']",0.08163265306122448,0.05102040816326531,2.0
"['state', 'campaign']",0.0956268221574344,0.05102040816326531,2.0
"['state', 'senate']",0.08833819241982507,0.05102040816326531,2.0
"['state', 'president']",0.08309037900874636,0.05102040816326531,2.0
"['state', 'people']",0.08658892128279884,0.05102040816326531,2.0
"['state', 'primary']",0.09446064139941691,0.05102040816326531,2.0
"['state', 'media']",0.06763848396501458,0.05102040816326531,2.0
"['state', 'election']",0.09387755102040816,0.05102040816326531,2.0
"['state', 'republicans']",0.08775510204081632,0.05102040816326531,2.0
"['state', 'democrats']",0.10262390670553936,0.05102040816326531,2.0
"['state', 'time']",0.0988338192419825,0.05102040816326531,2.0
"['state', 'house']",0.1075801749271137,0.05102040816326531,2.0
"['state', 'poll']",0.10903790087463557,0.05102040816326531,2.0
"['state', 'war']",0.08658892128279884,0.05102040816326531,2.0
"['state', 'democratic']",0.13411078717201166,0.05102040816326531,2.0
"['state', 'kerry']",0.12682215743440234,0.05102040816326531,2.0
"['state', 'general']",0.13206997084548106,0.05102040816326531,2.0
"['state', 'bush']",0.16326530612244897,0.05102040816326531,2.0
"['polls', 'campaign']",0.07900874635568512,0.05125364431486881,2.0
"['polls', 'senate']",0.13090379008746356,0.05125364431486881,2.0
"['polls', 'president']",0.06559766763848396,0.05125364431486881,2.0
"['polls', 'people']",0.07026239067055394,0.05125364431486881,2.0
"['polls', 'primary']",0.1489795918367347,0.05125364431486881,2.0
"['polls', 'media']",0.13673469387755102,0.05125364431486881,2.0
"['polls', 'election']",0.13760932944606413,0.05125364431486881,2.0
"['polls', 'republicans']",0.1326530612244898,0.05125364431486881,2.0
"['polls', 'democrats']",0.13702623906705538,0.05125364431486881,2.0
"['polls', 'time']",0.08250728862973761,0.05125364431486881,2.0
"['polls', 'house']",0.1326530612244898,0.05125364431486881,2.0
"['polls', 'poll']",0.18775510204081633,0.05125364431486881,2.0
"['polls', 'war']",0.13352769679300291,0.05125364431486881,2.0
"['polls', 'democratic']",0.17434402332361515,0.05125364431486881,2.0
"['polls', 'kerry']",0.19854227405247812,0.05125364431486881,2.0
"['polls', 'general']",0.1825072886297376,0.05125364431486881,2.0
"['polls', 'bush']",0.1924198250728863,0.05125364431486881,2.0
"['campaign', 'senate']",0.09329446064139942,0.055976676384839656,2.0
"['campaign', 'president']",0.10787172011661808,0.055976676384839656,2.0
"['campaign', 'people']",0.10058309037900874,0.055976676384839656,2.0
"['campaign', 'primary']",0.08862973760932945,0.055976676384839656,2.0
"['campaign', 'media']",0.09533527696793002,0.055976676384839656,2.0
"['campaign', 'election']",0.10670553935860058,0.055976676384839656,2.0
"['campaign', 'republicans']",0.09941690962099126,0.055976676384839656,2.0
"['campaign', 'democrats']",0.1043731778425656,0.055976676384839656,2.0
"['campaign', 'time']",0.11661807580174927,0.055976676384839656,2.0
"['campaign', 'house']",0.11603498542274053,0.055976676384839656,2.0
"['campaign', 'poll']",0.10029154518950437,0.055976676384839656,2.0
"['campaign', 'war']",0.10029154518950437,0.055976676384839656,2.0
"['campaign', 'democratic']",0.15072886297376092,0.055976676384839656,2.0
"['campaign', 'kerry']",0.15568513119533528,0.055976676384839656,2.0
"['campaign', 'general']",0.15276967930029153,0.055976676384839656,2.0
"['campaign', 'bush']",0.18892128279883383,0.055976676384839656,2.0
"['senate', 'president']",0.07113702623906705,0.0567930029154519,2.0
"['senate', 'people']",0.07725947521865889,0.0567930029154519,2.0
"['senate', 'primary']",0.139067055393586,0.0567930029154519,2.0
"['senate', 'media']",0.1346938775510204,0.0567930029154519,2.0
"['senate', 'election']",0.1358600583090379,0.0567930029154519,2.0
"['senate', 'republicans']",0.1618075801749271,0.0567930029154519,2.0
"['senate', 'democrats']",0.16122448979591836,0.0567930029154519,2.0
"['senate', 'time']",0.09096209912536443,0.0567930029154519,2.0
"['senate', 'house']",0.17959183673469387,0.0567930029154519,2.0
"['senate', 'poll']",0.15422740524781342,0.0567930029154519,2.0
"['senate', 'war']",0.141399416909621,0.0567930029154519,2.0
"['senate', 'democratic']",0.1772594752186589,0.0567930029154519,2.0
"['senate', 'kerry']",0.1565597667638484,0.0567930029154519,2.0
"['senate', 'general']",0.16647230320699707,0.0567930029154519,2.0
"['senate', 'bush']",0.1900874635568513,0.0567930029154519,2.0
"['president', 'people']",0.11224489795918367,0.05737609329446064,2.0
"['president', 'media']",0.08571428571428572,0.05737609329446064,2.0
"['president', 'election']",0.0988338192419825,0.05737609329446064,2.0
"['president', 'republicans']",0.09912536443148688,0.05737609329446064,2.0
"['president', 'democrats']",0.09358600583090379,0.05737609329446064,2.0
"['president', 'time']",0.11107871720116617,0.05737609329446064,2.0
"['president', 'house']",0.10874635568513119,0.05737609329446064,2.0
"['president', 'poll']",0.0880466472303207,0.05737609329446064,2.0
"['president', 'war']",0.13702623906705538,0.05737609329446064,2.0
"['president', 'democratic']",0.12011661807580175,0.05737609329446064,2.0
"['president', 'kerry']",0.14752186588921282,0.05737609329446064,2.0
"['president', 'general']",0.1641399416909621,0.05737609329446064,2.0
"['president', 'bush']",0.24314868804664724,0.05737609329446064,2.0
"['people', 'primary']",0.07667638483965014,0.057667638483965014,2.0
"['people', 'media']",0.09067055393586006,0.057667638483965014,2.0
"['people', 'election']",0.09620991253644315,0.057667638483965014,2.0
"['people', 'republicans']",0.09533527696793002,0.057667638483965014,2.0
"['people', 'democrats']",0.09475218658892129,0.057667638483965014,2.0
"['people', 'time']",0.12536443148688048,0.057667638483965014,2.0
"['people', 'house']",0.1032069970845481,0.057667638483965014,2.0
"['people', 'poll']",0.09446064139941691,0.057667638483965014,2.0
"['people', 'war']",0.13702623906705538,0.057667638483965014,2.0
"['people', 'democratic']",0.12128279883381925,0.057667638483965014,2.0
"['people', 'kerry']",0.12973760932944606,0.057667638483965014,2.0
"['people', 'general']",0.14431486880466474,0.057667638483965014,2.0
"['people', 'bush']",0.19067055393586005,0.057667638483965014,2.0
"['primary', 'media']",0.13935860058309038,0.05795918367346939,2.0
"['primary', 'election']",0.13090379008746356,0.05795918367346939,2.0
"['primary', 'republicans']",0.13236151603498542,0.05795918367346939,2.0
"['primary', 'democrats']",0.15131195335276967,0.05795918367346939,2.0
"['primary', 'time']",0.0892128279883382,0.05795918367346939,2.0
"['primary', 'house']",0.14169096209912538,0.05795918367346939,2.0
"['primary', 'poll']",0.1836734693877551,0.05795918367346939,2.0
"['primary', 'war']",0.13352769679300291,0.05795918367346939,2.0
"['primary', 'democratic']",0.2606413994169096,0.05795918367346939,2.0
"['primary', 'kerry']",0.20262390670553937,0.05795918367346939,2.0
"['primary', 'general']",0.1457725947521866,0.05795918367346939,2.0
"['primary', 'bush']",0.17784256559766765,0.05795918367346939,2.0
"['media', 'election']",0.13644314868804663,0.058425655976676386,2.0
"['media', 'republicans']",0.14518950437317785,0.058425655976676386,2.0
"['media', 'democrats']",0.14810495626822157,0.058425655976676386,2.0
"['media', 'time']",0.1032069970845481,0.058425655976676386,2.0
"['media', 'house']",0.15043731778425656,0.058425655976676386,2.0
"['media', 'poll']",0.1510204081632653,0.058425655976676386,2.0
"['media', 'war']",0.16239067055393586,0.058425655976676386,2.0
"['media', 'democratic']",0.17259475218658893,0.058425655976676386,2.0
"['media', 'kerry']",0.17784256559766765,0.058425655976676386,2.0
"['media', 'general']",0.17142857142857143,0.058425655976676386,2.0
"['media', 'bush']",0.21020408163265306,0.058425655976676386,2.0
"['election', 'republicans']",0.15043731778425656,0.058658892128279884,2.0
"['election', 'democrats']",0.15626822157434403,0.058658892128279884,2.0
"['election', 'time']",0.10903790087463557,0.058658892128279884,2.0
"['election', 'house']",0.1553935860058309,0.058658892128279884,2.0
"['election', 'poll']",0.16034985422740525,0.058658892128279884,2.0
"['election', 'war']",0.15072886297376092,0.058658892128279884,2.0
"['election', 'democratic']",0.17667638483965015,0.058658892128279884,2.0
"['election', 'kerry']",0.17988338192419825,0.058658892128279884,2.0
